frequency	projected_frequency	clade_membership	observed_frequency	sample	timepoint	future_timepoint	delta_month	delay_type
0.999991	0.9999999999999988	edbe1b1	0.999978	simulated_realistic_delay	2037-04-01	2038-04-01	12.0	realistic
0.999991	0.9999999999999988	f573936	0.999978	simulated_realistic_delay	2037-04-01	2038-04-01	12.0	realistic
0.038623	0.029239795273270523	ffb9a12	0.0056749999999999995	simulated_realistic_delay	2037-04-01	2038-04-01	12.0	realistic
0.999976	0.9999999999999898	01b56b7	0.99995	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.007849	0.0007932505665006	036631b	0.002717	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.979526	0.9906657852087801	077973b	0.999865	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.999976	0.9999999999999898	09085c6	0.99995	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.04716	0.0474711727557727	1264bce	0.172164	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.999976	0.9999999999999898	1700437	0.99995	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.005535	0.002021701016029571	2285699	1.9e-05	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.005556	4.400515751854433e-06	245de43	0.003773	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.08433	0.03706489443590307	27eb3db	0.051555000000000004	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.017433	0.008899823097766539	2c2cb8e	8.499999999999999e-05	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.008161	0.0256791065906905	2f3ab00	0.019935	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.010466	0.009527376602992122	30d5bf2	2.9e-05	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.017433	0.008899823097766539	3d26412	8.499999999999999e-05	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.999976	0.9999999999999898	3dbe8a7	0.99995	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.031652	0.059150155171398794	44627c2	0.016769	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.007849	0.0101622341142475	4860f5f	0.019441	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.001053	0.0058692618287215	5327ad0	0.0023480000000000003	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.999976	0.9999999999999898	557a364	0.99995	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.017433	0.008899823097766539	58926b5	8.499999999999999e-05	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.00913	0.0311952095279481	5a3e5ce	0.001788	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.017904	0.0034722641930138376	6657a84	0.014734	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.010608	0.0027199753835309456	68c8add	0.093572	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.010322999999999999	0.0094534986921456	7513346	2.9e-05	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.020023	0.006629247174093371	783e41d	0.011986	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.020472999999999998	0.006712214443133204	7b8fb45	0.011986	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.041506	0.010429099124565152	7d5fc66	0.031501	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.943562	0.9729543188613083	7df4dc4	0.987809	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.017433	0.008899823097766539	82002da	8.499999999999999e-05	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.022795	0.0177705331986411	8451508	0.029039	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.020994	0.0357164629179863	8a9f81a	0.010439	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.980145	0.9906675526629422	8f774c1	0.999865	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.957476	0.9835853545626402	96da4b9	0.987879	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.002343	0.0011470811817726	99e08a4	1.3e-05	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.224764	0.23335240037072427	9ff1653	0.118722	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.08398800000000001	0.0778983590337236	a1ad9dd	0.0186	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.999976	0.9999999999999898	a4b6d35	0.99995	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.999976	0.9999999999999898	a576560	0.99995	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.00297	0.0119067889656028	aadb8d5	0.011289	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.999976	0.9999999999999898	aef1ba6	0.99995	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.00913	0.0017607844463812	b071321	0.015614	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.999976	0.9999999999999898	b0fad41	0.99995	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.023393	0.0079311522698782	b2ed080	0.006191	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.981245	0.9908698637555786	b82ffa6	0.999865	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.074717	0.087516623616383	b99d40e	0.109734	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.999976	0.9999999999999898	bd82eb3	0.99995	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.999976	0.9999999999999898	c6dae44	0.99995	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.017433	0.008899823097766539	cd12494	8.499999999999999e-05	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.008343	0.011077100506729535	cffa0a1	0.001951	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.069496	0.07096868854496782	d2c9538	0.072426	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.030312	0.005333971296750043	d3f0f31	0.018692	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.00297	5.406693843669923e-05	d500d36	1.3e-05	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.017353	0.008890853921560405	d67ca3d	8.499999999999999e-05	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.001053	0.0058692618287215	d8e97cf	0.003589	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.026300999999999998	0.0011295376443832	deb2350	0.044687000000000004	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.040713	0.0509968328613663	e0cd641	0.034019	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.9825429999999999	0.9911001769022233	e2acbd1	0.999865	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.957447	0.9835785435039317	e2c8d9b	0.987879	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.01183	0.0010919164174378	ea48c03	0.007696	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.001396	0.0041277113462982	ec70971	0.011301	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.999976	0.9999999999999898	edbe1b1	0.99995	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.999976	0.9999999999999898	f573936	0.99995	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.006652	0.0008627229865742	f94c1f1	0.011925	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.059948	0.07220817839697592	ffb9a12	0.054547	simulated_realistic_delay	2037-07-01	2037-10-01	3.0	realistic
0.999976	0.9999999999999931	01b56b7	0.999991	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.007849	2.4655831000260388e-05	036631b	0.000185	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.979526	0.9975904435389777	077973b	0.999991	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.999976	0.9999999999999931	09085c6	0.999991	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.04716	0.08105455481624244	1264bce	0.084596	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.999976	0.9999999999999931	1700437	0.999991	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.005556	1.0719094866901975e-09	245de43	0.000104	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.08433	0.03545402934922922	27eb3db	0.017149	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.008161	0.03421453983984778	2f3ab00	0.014616	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.999976	0.9999999999999931	3dbe8a7	0.999991	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.031652	0.07501726940557085	44627c2	0.004529	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.007849	0.00404647865992	4860f5f	0.0019060000000000001	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.001053	0.0100612464789296	5327ad0	7e-05	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.999976	0.9999999999999931	557a364	0.999991	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.00913	0.032780700376331	5a3e5ce	2.3e-05	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.017904	0.004015410565984996	6657a84	0.004514	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.010608	0.005168919575464331	68c8add	0.042352	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.020023	0.001426857466058187	783e41d	0.004057	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.020472999999999998	0.0014335912128895976	7b8fb45	0.004057	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.041506	0.007954929840036403	7d5fc66	0.008305	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.943562	0.9930864436976155	7df4dc4	0.995934	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.022795	0.016603778984096575	8451508	0.013923000000000001	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.020994	0.03698982680133797	8a9f81a	0.004843	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.980145	0.9975904491378081	8f774c1	0.999991	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.957476	0.9961094282698232	96da4b9	0.995934	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.224764	0.19686586979725043	9ff1653	0.606321	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.08398800000000001	0.060439413401589086	a1ad9dd	0.005252	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.999976	0.9999999999999931	a4b6d35	0.999991	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.999976	0.9999999999999931	a576560	0.999991	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.00297	0.014680676039191	aadb8d5	0.010804000000000001	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.999976	0.9999999999999931	aef1ba6	0.999991	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.00913	0.0001044370992754	b071321	0.005769	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.999976	0.9999999999999931	b0fad41	0.999991	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.023393	0.0041827911472178715	b2ed080	0.000388	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.981245	0.997606499181232	b82ffa6	0.999991	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.074717	0.1290843262169694	b99d40e	0.020756	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.999976	0.9999999999999931	bd82eb3	0.999991	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.999976	0.9999999999999931	c6dae44	0.999991	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.008343	0.011612470586741641	cffa0a1	3.3e-05	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.069496	0.1058428501786515	d2c9538	0.029487	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.030312	0.0007824146817043907	d3f0f31	0.0016229999999999999	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.001053	0.0100612464789296	d8e97cf	0.518233	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.026300999999999998	2.2140071402273184e-05	deb2350	0.5864240000000001	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.040713	0.04268961939927352	e0cd641	0.028421000000000002	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.9825429999999999	0.9976220832108368	e2acbd1	0.999991	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.957447	0.9961089362932294	e2c8d9b	0.995934	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.01183	3.099611324125705e-05	ea48c03	0.001074	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.001396	0.0037535863564362	ec70971	0.004557	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.999976	0.9999999999999931	edbe1b1	0.999991	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.999976	0.9999999999999931	f573936	0.999991	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.006652	3.4411506858055926e-05	f94c1f1	0.004057	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.059948	0.052122936975460464	ffb9a12	0.059922	simulated_realistic_delay	2037-07-01	2038-01-01	6.0	realistic
0.999976	0.9999999999999944	01b56b7	0.999978	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.979526	0.9994351628969279	077973b	0.999978	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.999976	0.9999999999999944	09085c6	0.999978	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.04716	0.1138372776329859	1264bce	0.071952	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.999976	0.9999999999999944	1700437	0.999978	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.08433	0.03282124536097147	27eb3db	0.000809	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.008161	0.0369107085129608	2f3ab00	0.00068	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.999976	0.9999999999999944	3dbe8a7	0.999978	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.031652	0.08885475871132184	44627c2	0.000175	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.007849	0.0012707900751138	4860f5f	1.9e-05	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.999976	0.9999999999999944	557a364	0.999978	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.017904	0.003971693462910802	6657a84	0.000187	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.010608	0.007968860630239369	68c8add	0.0029449999999999997	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.020023	0.00029080687203495424	783e41d	0.00017199999999999998	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.020472999999999998	0.00029129285830672904	7b8fb45	0.00017199999999999998	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.041506	0.005653430456398641	7d5fc66	0.000352	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.943562	0.9984226315110571	7df4dc4	0.999806	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.022795	0.01374507199973588	8451508	0.000753	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.020994	0.030465542498894396	8a9f81a	0.000269	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.980145	0.9994351629215192	8f774c1	0.999978	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.957476	0.9991384956631089	96da4b9	0.999806	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.224764	0.17197863578978131	9ff1653	0.90503	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.08398800000000001	0.03884992137050464	a1ad9dd	0.000275	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.999976	0.9999999999999944	a4b6d35	0.999978	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.999976	0.9999999999999944	a576560	0.999978	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.00297	0.0142759808043831	aadb8d5	0.001601	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.999976	0.9999999999999944	aef1ba6	0.999978	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.00913	4.8855325351905935e-06	b071321	0.00024199999999999997	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.999976	0.9999999999999944	b0fad41	0.999978	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.981245	0.9994362947097291	b82ffa6	0.999978	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.074717	0.1614853846916568	b99d40e	0.001142	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.999976	0.9999999999999944	bd82eb3	0.999978	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.999976	0.9999999999999944	c6dae44	0.999978	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.069496	0.13186092449929157	d2c9538	0.001519	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.001053	0.0136028088197469	d8e97cf	0.896992	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.026300999999999998	3.9164491001805557e-07	deb2350	0.9040900000000001	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.040713	0.03482977640039774	e0cd641	0.004549	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.9825429999999999	0.999437153172703	e2acbd1	0.999978	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.957447	0.9991384676357121	e2c8d9b	0.999806	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.01183	6.93958633709907e-07	ea48c03	1.9e-05	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.001396	0.0026921050700712	ec70971	0.00039	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.999976	0.9999999999999944	edbe1b1	0.999978	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.999976	0.9999999999999944	f573936	0.999978	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.006652	1.0825413964721822e-06	f94c1f1	0.00017199999999999998	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.059948	0.03334303651305004	ffb9a12	0.0056749999999999995	simulated_realistic_delay	2037-07-01	2038-04-01	9.0	realistic
0.999976	0.9999999999999956	01b56b7	0.999999	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.979526	0.9998756514215184	077973b	0.999999	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.999976	0.9999999999999956	09085c6	0.999999	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.04716	0.14313312464743705	1264bce	0.059649	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.999976	0.9999999999999956	1700437	0.999999	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.999976	0.9999999999999956	3dbe8a7	0.999999	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.999976	0.9999999999999956	557a364	0.999999	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.010608	0.010993448223074808	68c8add	0.003973	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.943562	0.9996586776141873	7df4dc4	0.999999	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.980145	0.9998756514216218	8f774c1	0.999999	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.957476	0.9998171745230923	96da4b9	0.999999	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.224764	0.15412575636526987	9ff1653	0.94012	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.08398800000000001	0.022905468817105423	a1ad9dd	0.018709	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.999976	0.9999999999999956	a4b6d35	0.999999	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.999976	0.9999999999999956	a576560	0.999999	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.00297	0.012422029332624	aadb8d5	3.2e-05	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.999976	0.9999999999999956	aef1ba6	0.999999	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.999976	0.9999999999999956	b0fad41	0.999999	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.981245	0.999875728009872	b82ffa6	0.999999	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.074717	0.18129636845695832	b99d40e	1.5e-05	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.999976	0.9999999999999956	bd82eb3	0.999999	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.999976	0.9999999999999956	c6dae44	0.999999	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.001053	0.0164562961782726	d8e97cf	0.940048	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.026300999999999998	6.402743347064607e-09	deb2350	0.94012	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.040713	0.027659041304959688	e0cd641	0.00010899999999999999	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.9825429999999999	0.9998757710360301	e2acbd1	0.999999	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.957447	0.9998171730943701	e2c8d9b	0.999999	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.999976	0.9999999999999956	edbe1b1	0.999999	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.999976	0.9999999999999956	f573936	0.999999	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.059948	0.02019720336236384	ffb9a12	5.2000000000000004e-05	simulated_realistic_delay	2037-07-01	2038-07-01	12.0	realistic
0.999978	0.9999999999999845	01b56b7	0.999991	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.000376	0.0002446524377727	036631b	0.000185	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.016941	0.0097008381793524	03dbf6f	0.029704	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.999536	0.9985250341241524	077973b	0.999991	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.999978	0.9999999999999845	09085c6	0.999991	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.000376	0.0010683687958613	0c66bbf	3.4e-05	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.127672	0.13115986299086854	1264bce	0.084596	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.999978	0.9999999999999845	1700437	0.999991	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.018903	0.005234437774054534	19dad80	0.000274	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.01694	0.013810858185698098	245de43	0.000104	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.077872	0.0650660715701774	27eb3db	0.017149	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.018852999999999998	0.0012615698985935	2ee3ffd	0.008441	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.019541	0.05292384417164471	2f3ab00	0.014616	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.004391	0.0035233545782712	3b3d0ca	0.011849	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.999978	0.9999999999999845	3dbe8a7	0.999991	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.050798	0.04841505551885078	44627c2	0.004529	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.037728	0.0192792289817992	4860f5f	0.0019060000000000001	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.005369	0.0005472782145132	490c4c3	6.8e-05	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.008853	0.0205710476734043	5327ad0	7e-05	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.999978	0.9999999999999845	557a364	0.999991	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.020628	0.0241082432124884	56387fc	0.000677	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.0058189999999999995	0.033787392995418705	5a3e5ce	2.3e-05	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.017328	0.0021641953307502786	6657a84	0.004514	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.08784	0.032699080092004854	68c8add	0.042352	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.017151	0.0001422267486842	7469444	0.007679	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.005369	0.0035617775533606	7586aea	0.005053	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.019717	0.003634295831055001	783e41d	0.004057	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.019717	0.003634295831055001	7b8fb45	0.004057	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.024093	0.011814976525690742	7d5fc66	0.008305	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.979585	0.9930657682846024	7df4dc4	0.995934	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.026776	0.0147885924287066	8451508	0.013923000000000001	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.006376	0.02454920028107254	8a9f81a	0.004843	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.999536	0.9985250341241524	8f774c1	0.999991	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.008909	0.0008575386281327001	960fd33	4.9999999999999996e-05	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.979819	0.9948907382930974	96da4b9	0.995934	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.01182	0.0042489618982917	9f17b93	0.000615	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.177381	0.14407090588872523	9ff1653	0.606321	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.024561	0.06759618477433905	a1ad9dd	0.005252	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.999978	0.9999999999999845	a4b6d35	0.999991	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.999978	0.9999999999999845	a576560	0.999991	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.004825	0.0154760841050932	aadb8d5	0.010804000000000001	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
0.008056	0.0024118635153985934	abc69ae	0.016424	simulated_realistic_delay	2037-10-01	2038-01-01	3.0	realistic
